code,venue,roll
PH102,4201,"240101026, 240103051, 190106072, 200106077, 220101052, 220103115, 220122020, 230101082, 230103011, 230104048, 230104109, 230106025, 230106076, 230107026, 230108023, 230121045, 230121050, 230121058, 240101011, 240101055, 240102017, 240102052, 240102082, 240102094, 240102215"
PH102,4202,"240102223, 240103033, 240103039, 240103055, 240103068, 240104005, 240104044, 240104071, 240104110, 240106015, 240106018, 240106041, 240106056, 240107023, 240107041, 240107057, 240121037, 240122003, 240122008, 240122030, 240122037, 240122040, 240151007"
PH202,2201,"240121001, 240121003, 240121006, 240121007, 240121009, 240121010, 240121011, 240121012, 240121014, 240121015, 240121016, 240121017, 240121019, 240121020, 240121021, 240121022, 240121023, 240121024, 240121025, 240121026, 240121027, 240121028, 240121030, 240121031, 240121032, 240121033, 240121034, 240121036, 240121037, 240121038, 240121039, 240121040"
PH202,2202,"240121041, 240121042, 240121043, 240121044, 240121045, 240121046, 240121047, 240121048, 240121049, 240121053, 240121054, 240121055, 240121056, 240121057, 240121058, 240121060, 240121062, 240121063, 240121064, 240121065, 240121066, 240121067, 240121068"
PH204,1201,"240121001, 240121003, 240121006, 240121007, 240121009, 240121010, 240121011, 240121012, 240121014, 240121015, 240121016, 240121017, 240121019, 240121020, 240121021, 240121022, 240121023, 240121024, 240121025, 240121026, 240121027, 240121028, 240121030, 240121031, 240121032, 240121033, 240121034, 240121036"
PH204,1204,"240121037, 240121038, 240121039, 240121040, 240121041, 240121042, 240121043, 240121044, 240121045, 240121046, 240121047, 240121048, 240121049, 240121053, 240121054, 240121055, 240121056, 240121057, 240121058, 240121060, 240121062, 240121063, 240121064, 240121065, 240121066, 240121067, 240121068"
PH206,2203,"240121001, 240121003, 240121006, 240121007, 240121009, 240121010, 240121011, 240121012, 240121014, 240121015, 240121016, 240121017, 240121019, 240121020, 240121021, 240121022, 240121023, 240121024, 240121025, 240121026, 240121027, 240121028, 240121030, 240121031, 240121032, 240121033, 240121034, 240121036, 240121037, 240121038, 240121039, 240121040"
PH206,2204,"240121041, 240121042, 240121043, 240121044, 240121045, 240121046, 240121047, 240121048, 240121049, 240121053, 240121054, 240121055, 240121056, 240121057, 240121058, 240121060, 240121062, 240121063, 240121064, 240121065, 240121066, 240121067, 240121068, 230121039"
PH208,2203,"240121001, 240121003, 240121006, 240121007, 240121009, 240121010, 240121011, 240121012, 240121014, 240121015, 240121016, 240121017, 240121019, 240121020, 240121021, 240121022, 240121023, 240121024, 240121025, 240121026, 240121027, 240121028, 240121030, 240121031, 240121032, 240121033, 240121034, 240121036, 240121037, 240121038, 240121039, 240121040, 240121041, 240121042"
PH208,2204,"240121043, 240121044, 240121045, 240121046, 240121047, 240121048, 240121049, 240121053, 240121054, 240121055, 240121056, 240121057, 240121058, 240121060, 240121062, 240121063, 240121064, 240121065, 240121066, 240121067, 240121068, 220121024, 230121029, 230121039"
PH282M,L1,"240101009, 240102038, 240102109, 240103027"
PH302,2203,"230121003, 230121004, 230121005, 230121007, 230121009, 230121010, 230121011, 230121012, 230121013, 230121014, 230121015, 230121016, 230121017, 230121018, 230121019, 230121020, 230121021, 230121022, 230121023, 230121025, 230121026, 230121027, 230121028, 230121029, 230121030, 230121031, 230121032, 230121033, 230121034, 230121035, 230121036, 230121037, 230121038, 230121039"
PH302,2204,"230121040, 230121041, 230121042, 230121043, 230121044, 230121045, 230121048, 230121049, 230121050, 230121051, 230121052, 230121054, 230121055, 230121056, 230121057, 230121058, 230121059, 230121060, 230121063, 230121064, 230121066, 230121067, 230121068, 230121069, 220121024"
PH304,L3,"230121003, 230121004, 230121005, 230121007, 230121009, 230121010, 230121011, 230121012, 230121013, 230121014, 230121015, 230121016, 230121017, 230121018, 230121019, 230121020, 230121021, 230121022, 230121023, 230121025, 230121026, 230121027, 230121028, 230121029, 230121030, 230121031, 230121032, 230121033, 230121034, 230121035, 230121036, 230121037"
PH304,L4,"230121038, 230121039, 230121040, 230121041, 230121042, 230121043, 230121044, 230121045, 230121048, 230121049, 230121050, 230121051, 230121052, 230121054, 230121055, 230121056, 230121057, 230121058, 230121059, 230121060, 230121063, 230121064, 230121066, 230121067, 230121068, 230121069, 220121024, 220121045, 220121067"
PH306,1203,"256153101, 230121003, 230121004, 230121005, 230121007, 230121009, 230121010, 230121011, 230121012, 230121013, 230121014, 230121015, 230121016, 230121017, 230121018, 230121019, 230121020, 230121021, 230121022, 230121023, 230121025, 230121026, 230121027, 230121028, 230121029, 230121030, 230121031, 230121032"
PH306,1205,"230121033, 230121034, 230121035, 230121036, 230121037, 230121038, 230121039, 230121040, 230121041, 230121042, 230121043, 230121044, 230121045, 230121048, 230121049, 230121050, 230121051, 230121052, 230121054, 230121055, 230121056, 230121057, 230121058, 230121059, 230121060, 230121063, 230121064, 230121066, 230121067, 230121068, 230121069, 220121022, 220121045"
PH308,L1,"230121003, 230121004, 230121005, 230121007, 230121009, 230121010, 230121011, 230121012, 230121013, 230121014, 230121015, 230121016, 230121017, 230121018, 230121019, 230121020, 230121021, 230121022, 230121023, 230121025, 230121026, 230121027, 230121028, 230121029, 230121030, 230121031, 230121032, 230121033, 230121034, 230121035"
PH308,L2,"230121036, 230121037, 230121038, 230121039, 230121040, 230121041, 230121042, 230121043, 230121044, 230121048, 230121049, 230121050, 230121051, 230121052, 230121054, 230121055, 230121056, 230121057, 230121058, 230121059, 230121060, 230121063, 230121064, 230121066, 230121067, 230121068, 230121069"
PH402,2203,"252121001, 252121002, 252121003, 252121004, 252121005, 252121006, 252121007, 252121008, 252121009, 252121010, 252121011, 252121012, 252121013, 252121015, 252121016, 252121017, 252121018, 252121019, 252121020, 252121021, 252121022, 252121023, 252121024, 252121025, 252121027, 252121028, 252121029, 252121030, 252121031, 252121032, 252121033, 252121034"
PH402,2204,"252121035, 252121036, 252121037, 252121038, 252121039, 252121040, 252121041, 252121042, 252121043, 252121044, 252121045, 252121046, 252121047, 252121049, 252121050, 252121051, 252121052, 252121053, 252121055, 252121056, 252121057, 252121058, 242121039"
PH404,1202,"x250101117, 252121001, 252121002, 252121003, 252121004, 252121005, 252121006, 252121007, 252121008, 252121009, 252121010, 252121011, 252121012, 252121013, 252121015, 252121016, 252121017, 252121018, 252121019, 252121020, 252121021, 252121022, 252121023, 252121024, 252121025, 252121027, 252121028, 252121029, 252121030"
PH404,1203,"252121031, 252121032, 252121033, 252121034, 252121035, 252121036, 252121037, 252121038, 252121039, 252121040, 252121041, 252121042, 252121043, 252121044, 252121045, 252121046, 252121047, 252121049, 252121050, 252121051, 252121052, 252121053, 252121055, 252121056, 252121057, 252121058, 232121054"
PH406,2201,"252121001, 252121002, 252121003, 252121004, 252121005, 252121006, 252121007, 252121008, 252121009, 252121010, 252121011, 252121012, 252121013, 252121015, 252121016, 252121017, 252121018, 252121019, 252121020, 252121021, 252121022, 252121023, 252121024, 252121025, 252121027, 252121028, 252121029, 252121030, 252121031, 252121032, 252121033, 252121034"
PH406,2202,"252121035, 252121036, 252121037, 252121038, 252121039, 252121040, 252121041, 252121042, 252121043, 252121044, 252121045, 252121046, 252121047, 252121049, 252121050, 252121051, 252121052, 252121053, 252121055, 252121056, 252121057, 252121058, 232121054, 242121039"
PH408,1201,"252121001, 252121002, 252121003, 252121004, 252121005, 252121006, 252121007, 252121008, 252121009, 252121010, 252121011, 252121012, 252121013, 252121015, 252121016, 252121017, 252121018, 252121019, 252121020, 252121021, 252121022, 252121023, 252121024, 252121025, 252121027, 252121028, 252121029, 252121030, 252121031"
PH408,1204,"252121032, 252121033, 252121034, 252121035, 252121036, 252121037, 252121038, 252121039, 252121040, 252121041, 252121042, 252121043, 252121044, 252121045, 252121046, 252121047, 252121049, 252121050, 252121051, 252121052, 252121053, 252121055, 252121056, 252121057, 252121058"
PH410,2202,"252121001, 252121002, 252121003, 252121004, 252121005, 252121006, 252121007, 252121008, 252121009, 252121010, 252121011, 252121012, 252121013, 252121015, 252121016, 252121017, 252121018, 252121019, 252121020, 252121021, 252121022, 252121023, 252121024, 252121025, 252121027, 252121028, 252121029, 252121030, 252121031, 252121032"
PH410,2204,"252121033, 252121034, 252121035, 252121036, 252121037, 252121038, 252121039, 252121040, 252121041, 252121042, 252121043, 252121044, 252121045, 252121046, 252121047, 252121049, 252121050, 252121051, 252121052, 252121053, 252121055, 252121056, 252121057, 252121058"
PH444,L4,"220101078, 220101054, 220101085, 220101086, 220101088, 220101105, 220102047, 220102049, 220102083, 220104001, 220104058, 220104100, 220106008, 220107074, 220108030, 220122030, 220122049, 220150007, 220150024, 220150026, 220151003, 220151011, 220151016"
PH458,2201,"220121001, 220121002, 220121003, 220121004, 220121005, 220121006, 220121007, 220121008, 220121012, 220121013, 220121016, 220121017, 220121018, 220121019, 220121020, 220121021, 220121022, 220121023, 220121025, 220121026, 220121029, 220121030, 220121031, 220121032, 220121033, 220121035, 220121037, 220121038, 220121039, 220121040"
PH458,2202,"220121041, 220121042, 220121043, 220121045, 220121047, 220121048, 220121050, 220121051, 220121053, 220121054, 220121055, 220121056, 220121057, 220121058, 220121059, 220121061, 220121062, 220121063, 220121065, 220121066, 220121067, 220121069, 220121071, 220121072"
PH459,2203,"220121001, 220121003, 220121004, 220121005, 220121006, 220121007, 220121008, 220121012, 220121017, 220121018, 220121019, 220121020, 220121021, 220121022, 220121023, 220121024, 220121025, 220121026, 220121029, 220121030, 220121031, 220121032, 220121033, 220121034, 220121035, 220121037, 220121038, 220121039, 220121040, 220121042"
PH459,2204,"220121045, 220121047, 220121048, 220121050, 220121051, 220121053, 220121054, 220121055, 220121056, 220121057, 220121058, 220121059, 220121061, 220121062, 220121063, 220121065, 220121066, 220121067, 220121069, 220121071, 220121072"
PH464,5001,"220121002, 220121004, 220121006, 220121012, 220121013, 220121016, 220121017, 220121018, 220121019, 220121020, 220121022, 220121048, 220121050, 220121053, 220121055, 220121056, 220121057, 220121058, 220121059, 220121061, 220121063, 220121065, 220121067"
PH466,L4,"220121001, 220121012, 220121016, 220121017, 220121018, 220121020, 220121021, 220121022, 220121025, 220121029, 220121030, 220121032, 220121033, 220121034, 220121035, 220121037, 220121040, 220121041, 220121042, 220121043, 220121045, 220121062, 220121066, 220121069, 220121072, 220121073"
PH522,5301,"242121001, 242121002, 242121003, 242121005, 242121009, 242121010, 242121011, 242121012, 242121013, 242121014, 242121016, 242121017, 242121018, 242121019, 242121020, 242121021, 242121022, 242121023, 242121024, 242121025"
PH522,5302,"242121026, 242121027, 242121028, 242121030, 242121033, 242121036, 242121037, 242121038, 242121039, 242121040, 242121041, 242121044, 242121045, 242121047, 242121048, 242121051, 242121052, 242121055, 242121056"
PH541,L1,"220102038, 220121001, 220121003, 220121004, 220121005, 220121006, 220121007, 220121008, 220121013, 220121016, 220121019, 220121021, 220121023, 220121026, 220121029, 220121031, 220121032, 220121033, 220121034, 220121035, 220121037, 220121038, 220121039, 220121040, 220121041, 220121042, 220121043, 220121044, 220121047, 220121048"
PH541,L2,"220121050, 220121051, 220121054, 220121055, 220121056, 220121057, 220121058, 220121059, 220121061, 220121062, 220121063, 220121066, 220121069, 220121071, 220121072, 242121001, 242121002, 242121003, 242121004, 242121005, 242121007, 242121008, 242121009, 242121010, 242121011, 242121012, 242121013, 242121014, 242121015, 242121016, 242121017, 242121018, 242121019, 242121020, 242121021"
PH541,L3,"242121022, 242121023, 242121024, 242121025, 242121026, 242121027, 242121028, 242121029, 242121030, 242121031, 242121032, 242121033, 242121034, 242121035, 242121036, 242121037, 242121038, 242121040, 242121041, 242121043, 242121044, 242121045, 242121046, 242121047, 242121048, 242121049, 242121050, 242121051, 242121052, 242121053, 242121054, 242121055, 242121056"
PH544,2204,"220121044, 220121073, 242121007, 242121029, 242121031, 242121034, 242121043, 242121049, 242121050, 256121005, 256121023"
PH547,5404,"242121008, 242121012, 242121015, 242121037, 242121048, 242121053, 242121054"
PH554,1203,"242121001, 242121002, 242121003, 242121004, 242121005, 242121008, 242121009, 242121010, 242121011, 242121013, 242121014, 242121015, 242121016, 242121017, 242121018, 242121019, 242121020, 242121021, 242121022, 242121023, 242121024, 242121025, 242121026, 242121027, 242121028"
PH554,1204,"242121030, 242121032, 242121033, 242121035, 242121036, 242121038, 242121039, 242121040, 242121041, 242121043, 242121044, 242121045, 242121046, 242121047, 242121051, 242121052, 242121053, 242121054, 242121055, 242121056, 246121105"
PH702,L3,"256121105, 256121106, 256121107, 256121003, 256121006, 256121011, 256121013, 256121015, 256121019, 256121021, 256121022"
PH704,5303,"256121101, 256121102, 256121106, 256121109, 256153101, 256121001, 256121004, 256121006, 256121007, 256121008, 256121009, 256121013, 256121018, 256121021, 256121025, 256121026"
PH706,2202,"256121103, 220121044, 220121073, 242121004, 242121007, 242121029, 242121031, 242121032, 242121034, 242121035, 242121046, 242121049, 242121050, 256121005, 256121009, 256121012, 256121016, 256121017, 256121023, 256121024"
PH1092M,1G1,"250102026, 250102032, 250102048, 250103094, 250103103, 250103105, 250104019, 250106035, 250359002, 250359005, 250205023"
PH1210H,L2,"250101063, 250101089, 250101100, 250101001, 250101002, 250101003, 250101004, 250101005, 250101006, 250101007, 250101008, 250101009, 250101010, 250101011, 250101012, 250101013, 250101014, 250101015, 250101016, 250101017, 250101018, 250101019, 250101020, 250101021, 250101022, 250101023, 250101024, 250101025, 250101026, 250101027, 250101028, 250101029, 250101030, 250101031, 250101032, 250101033, 250101034, 250101035"
PH1210H,L3,"250101036, 250101037, 250101038, 250101040, 250101041, 250101042, 250101043, 250101044, 250101045, 250101046, 250101047, 250101048, 250101049, 250101050, 250101051, 250101053, 250101054, 250101055, 250101057, 250101058, 250101059, 250101060, 250101061, 250101062, 250101064, 250101065, 250101066, 250101067, 250101068, 250101069, 250101070, 250101071, 250101072, 250101073, 250101074, 250101075, 250101076, 250101077"
